cardId,name,cardType,life,cost,power,attributes,traits,counter,colors,images,effectText,triggerText,rarity,set
ST05-005,Carina,CHARACTER,,2,3000,"[{""name"": ""Wisdom"", ""value"": ""Wisdom""}]","[{""name"": ""FILM"", ""value"": ""FILM""}, {""name"": ""Grantesoro"", ""value"": ""Grantesoro""}]",1000,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST05-005.png?250701"", ""alt"": ""Carina"", ""localPath"": ""ST05-005.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[Activate: Main] [Once Per Turn] You may rest this Character and trash 1 {FILM} type card from your hand: If your opponent has more DON!! cards on their field than you, add 2 DON!! cards from your DON!! deck and rest them.""}]}]",,C,ST05 - One Piece Film Edition
ST05-006,Gild Tesoro,CHARACTER,,5,6000,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""FILM"", ""value"": ""FILM""}, {""name"": ""Grantesoro"", ""value"": ""Grantesoro""}]",-,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST05-006.png?250701"", ""alt"": ""Gild Tesoro"", ""localPath"": ""ST05-006.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[When Attacking] DON!! \u22122 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Draw 2 cards.""}]}]",,C,ST05 - One Piece Film Edition
ST05-007,Gordon,CHARACTER,,1,3000,"[{""name"": ""Wisdom"", ""value"": ""Wisdom""}]","[{""name"": ""FILM"", ""value"": ""FILM""}]",1000,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST05-007.png?250701"", ""alt"": ""Gordon"", ""localPath"": ""ST05-007.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""-""}]}]",,C,ST05 - One Piece Film Edition
ST05-008,Shiki,CHARACTER,,6,7000,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""FILM"", ""value"": ""FILM""}, {""name"": ""Golden Lion Pirates"", ""value"": ""Golden Lion Pirates""}]",1000,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST05-008.png?250701"", ""alt"": ""Shiki"", ""localPath"": ""ST05-008.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""If you have 8 or more DON!! cards on your field, this Character cannot be K.O.'d in battle.""}]}]",,C,ST05 - One Piece Film Edition
ST05-009,Scarlet,CHARACTER,,2,3000,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""FILM"", ""value"": ""FILM""}, {""name"": ""Animal"", ""value"": ""Animal""}, {""name"": ""Golden Lion Pirates"", ""value"": ""Golden Lion Pirates""}]",1000,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST05-009.png?250701"", ""alt"": ""Scarlet"", ""localPath"": ""ST05-009.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""-""}]}]",Play this card.,C,ST05 - One Piece Film Edition
ST05-010,Zephyr,CHARACTER,,7,8000,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""FILM"", ""value"": ""FILM""}, {""name"": ""Neo Navy"", ""value"": ""Neo Navy""}]",-,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST05-010.png?250701"", ""alt"": ""Zephyr"", ""localPath"": ""ST05-010.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""When this Character battles \uff1cStrike\uff1e attribute Characters, this Character gains +3000 power during this turn.[Activate: Main] [Once Per Turn] DON!! \u22121 (You may return the specified number of DON!! cards from your field to your DON!! deck.): This Character gains +2000 power during this turn.""}]}]",,C,ST05 - One Piece Film Edition
ST05-011,Douglas Bullet,CHARACTER,,8,10000,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""FILM"", ""value"": ""FILM""}, {""name"": ""The Pirates Fest"", ""value"": ""The Pirates Fest""}]",-,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST05-011.png?250701"", ""alt"": ""Douglas Bullet"", ""localPath"": ""ST05-011.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[Activate: Main] [Once Per Turn] DON!! \u22124 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Rest up to 2 of your opponent's Characters with a cost of 6 or less. Then, this Character gains [Double Attack] during this turn.(This card deals 2 damage.)""}]}]",,SR,ST05 - One Piece Film Edition
ST05-012,Baccarat,CHARACTER,,3,5000,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""FILM"", ""value"": ""FILM""}, {""name"": ""Grantesoro"", ""value"": ""Grantesoro""}]",1000,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST05-012.png?250701"", ""alt"": ""Baccarat"", ""localPath"": ""ST05-012.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""-""}]}]",,C,ST05 - One Piece Film Edition
ST05-013,Bins,CHARACTER,,4,6000,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""FILM"", ""value"": ""FILM""}, {""name"": ""Neo Navy"", ""value"": ""Neo Navy""}]",1000,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST05-013.png?250701"", ""alt"": ""Bins"", ""localPath"": ""ST05-013.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""-""}]}]",,C,ST05 - One Piece Film Edition
ST05-014,Buena Festa,CHARACTER,,1,-,"[{""name"": ""Wisdom"", ""value"": ""Wisdom""}]","[{""name"": ""FILM"", ""value"": ""FILM""}, {""name"": ""The Pirates Fest"", ""value"": ""The Pirates Fest""}]",2000,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST05-014.png?250701"", ""alt"": ""Buena Festa"", ""localPath"": ""ST05-014.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {FILM} type card other than [Buena Festa] and add it to your hand. Then, place the rest at the bottom of your deck in any order.""}]}]",,C,ST05 - One Piece Film Edition
ST05-015,Dr. Indigo,CHARACTER,,2,4000,"[{""name"": ""Wisdom"", ""value"": ""Wisdom""}]","[{""name"": ""FILM"", ""value"": ""FILM""}, {""name"": ""Scientist"", ""value"": ""Scientist""}, {""name"": ""Golden Lion Pirates"", ""value"": ""Golden Lion Pirates""}]",1000,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST05-015.png?250701"", ""alt"": ""Dr. Indigo"", ""localPath"": ""ST05-015.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""-""}]}]",,C,ST05 - One Piece Film Edition
ST05-016,Lion's Threat Imperial Earth Bind,EVENT,,3,-,[],"[{""name"": ""FILM"", ""value"": ""FILM""}, {""name"": ""Golden Lion Pirates"", ""value"": ""Golden Lion Pirates""}]",-,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST05-016.png?250701"", ""alt"": ""Lion""s Threat Imperial Earth Bind"", ""localPath"": ""ST05-016.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[Main] DON!! \u22122 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 1 of your opponent's Characters with a cost of 5 or less.""}]}]",Add up to 1 DON!! card from your DON!! deck and set it as active.,C,ST05 - One Piece Film Edition
ST05-017,Union Armada,EVENT,,2,-,[],"[{""name"": ""FILM"", ""value"": ""FILM""}, {""name"": ""The Pirates Fest"", ""value"": ""The Pirates Fest""}]",-,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST05-017.png?250701"", ""alt"": ""Union Armada"", ""localPath"": ""ST05-017.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[Counter] Up to 1 of your {FILM} type Leader or Character cards gains +4000 power during this battle. If that card is a Character, that Character cannot be K.O.'d during this turn.""}]}]",Add up to 1 DON!! card from your DON!! deck and set it as active.,C,ST05 - One Piece Film Edition
ST06-001,Sakazuki,LEADER,5,,5000,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""Navy"", ""value"": ""Navy""}]",-,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST06-001.png?250701"", ""alt"": ""Sakazuki"", ""localPath"": ""ST06-001.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[Activate: Main] [Once Per Turn] \u2462 (You may rest the specified number of DON!! cards in your cost area.) You may trash 1 card from your hand: K.O. up to 1 of your opponent's Characters with a cost of 0.""}]}]",,L,ST06 - Absolute Justice
ST06-002,Koby,CHARACTER,,1,2000,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""Navy"", ""value"": ""Navy""}]",1000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST06-002.png?250701"", ""alt"": ""Koby"", ""localPath"": ""ST06-002.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[On Play] You may trash 1 card from your hand: K.O. up to 1 of your opponent's Characters with a cost of 0.""}]}]",,C,ST06 - Absolute Justice
ST06-003,Jango,CHARACTER,,1,3000,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Navy"", ""value"": ""Navy""}]",1000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST06-003.png?250701"", ""alt"": ""Jango"", ""localPath"": ""ST06-003.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""-""}]}]",,C,ST06 - Absolute Justice
ST06-004,Smoker,CHARACTER,,5,7000,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""Navy"", ""value"": ""Navy""}]",-,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST06-004.png?250701"", ""alt"": ""Smoker"", ""localPath"": ""ST06-004.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""This Character cannot be K.O.'d by effects.[DON!! x1] If there is a Character with a cost of 0, this Character gains [Double Attack].(This card deals 2 damage.)""}]}]",,SR,ST06 - Absolute Justice
ST06-005,Sengoku,CHARACTER,,5,6000,"[{""name"": ""Wisdom"", ""value"": ""Wisdom""}]","[{""name"": ""Navy"", ""value"": ""Navy""}]",1000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST06-005.png?250701"", ""alt"": ""Sengoku"", ""localPath"": ""ST06-005.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[When Attacking] Give up to 1 of your opponent's Characters \u22124 cost during this turn.""}]}]",,C,ST06 - Absolute Justice
ST06-006,Tashigi,CHARACTER,,3,4000,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Navy"", ""value"": ""Navy""}]",2000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST06-006.png?250701"", ""alt"": ""Tashigi"", ""localPath"": ""ST06-006.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[Activate: Main] You may rest this Character: Give up to 1 of your opponent's Characters \u22122 cost during this turn.""}]}]",,C,ST06 - Absolute Justice
ST06-007,Tsuru,CHARACTER,,2,2000,"[{""name"": ""Wisdom"", ""value"": ""Wisdom""}]","[{""name"": ""Navy"", ""value"": ""Navy""}]",1000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST06-007.png?250701"", ""alt"": ""Tsuru"", ""localPath"": ""ST06-007.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)""}]}]",,C,ST06 - Absolute Justice
ST06-008,Hina,CHARACTER,,3,5000,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""Navy"", ""value"": ""Navy""}]",-,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST06-008.png?250701"", ""alt"": ""Hina"", ""localPath"": ""ST06-008.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[On Play] Give up to 1 of your opponent's Characters \u22124 cost during this turn.""}]}]",,C,ST06 - Absolute Justice
ST06-009,Fullbody,CHARACTER,,2,4000,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""Navy"", ""value"": ""Navy""}]",1000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST06-009.png?250701"", ""alt"": ""Fullbody"", ""localPath"": ""ST06-009.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""-""}]}]",,C,ST06 - Absolute Justice
ST06-010,Helmeppo,CHARACTER,,2,3000,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Navy"", ""value"": ""Navy""}]",1000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST06-010.png?250701"", ""alt"": ""Helmeppo"", ""localPath"": ""ST06-010.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[On Play] Give up to 1 of your opponent's Characters \u22123 cost during this turn.""}]}]",,C,ST06 - Absolute Justice
ST06-011,Momonga,CHARACTER,,4,6000,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Navy"", ""value"": ""Navy""}]",1000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST06-011.png?250701"", ""alt"": ""Momonga"", ""localPath"": ""ST06-011.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""-""}]}]",,C,ST06 - Absolute Justice
ST06-012,Monkey.D.Garp,CHARACTER,,5,6000,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""Navy"", ""value"": ""Navy""}]",-,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST06-012.png?250701"", ""alt"": ""Monkey.D.Garp"", ""localPath"": ""ST06-012.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[Activate: Main] You may trash 1 card from your hand and rest this Character: K.O. up to 1 of your opponent's Characters with a cost of 4 or less.""}]}]",,SR,ST06 - Absolute Justice
ST06-013,T-Bone,CHARACTER,,3,5000,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Navy"", ""value"": ""Navy""}]",1000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST06-013.png?250701"", ""alt"": ""T-Bone"", ""localPath"": ""ST06-013.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""-""}]}]",,C,ST06 - Absolute Justice
ST06-014,Shockwave,EVENT,,2,-,[],"[{""name"": ""Navy"", ""value"": ""Navy""}]",-,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST06-014.png?250701"", ""alt"": ""Shockwave"", ""localPath"": ""ST06-014.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[Counter] Up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, K.O. up to 1 of your opponent's active Characters with a cost of 3 or less.""}]}]",K.O. up to 1 of your opponent's Characters with a cost of 4 or less.,C,ST06 - Absolute Justice
ST06-015,Great Eruption,EVENT,,1,-,[],"[{""name"": ""Navy"", ""value"": ""Navy""}]",-,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST06-015.png?250701"", ""alt"": ""Great Eruption"", ""localPath"": ""ST06-015.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[Main] Draw 1 card. Then, give up to 1 of your opponent's Characters \u22122 cost during this turn.""}]}]",Your opponent chooses 1 card from their hand and trashes it.,C,ST06 - Absolute Justice
ST06-016,White Out,EVENT,,1,-,[],"[{""name"": ""Navy"", ""value"": ""Navy""}]",-,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST06-016.png?250701"", ""alt"": ""White Out"", ""localPath"": ""ST06-016.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle.""}]}]",Draw 1 card and none of your Characters can be K.O.'d during this turn.,C,ST06 - Absolute Justice
ST06-017,Navy HQ,STAGE,,1,-,[],"[{""name"": ""Navy"", ""value"": ""Navy""}]",-,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST06-017.png?250701"", ""alt"": ""Navy HQ"", ""localPath"": ""ST06-017.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[On Play] Give up to 1 of your opponent's Characters \u22121 cost during this turn.[Activate: Main] You may rest this Stage: If your Leader has the {Navy} type, give up to 1 of your opponent's Characters \u22121 cost during this turn.""}]}]",,C,ST06 - Absolute Justice
ST07-001,Charlotte Linlin,LEADER,5,,5000,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""The Four Emperors"", ""value"": ""The Four Emperors""}, {""name"": ""Big Mom Pirates"", ""value"": ""Big Mom Pirates""}]",-,"[{""name"": ""Yellow"", ""value"": ""Yellow""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST07-001.png?250701"", ""alt"": ""Charlotte Linlin"", ""localPath"": ""ST07-001.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[DON!! x2] [When Attacking] You may add 1 card from the top or bottom of your Life cards to your hand: If you have 2 or less Life cards, add up to 1 card from your hand to the top of your Life cards.""}]}]",,L,ST07 - Big Mom Pirates
ST07-002,Charlotte Anana,CHARACTER,,1,3000,"[{""name"": ""Wisdom"", ""value"": ""Wisdom""}]","[{""name"": ""Big Mom Pirates"", ""value"": ""Big Mom Pirates""}]",1000,"[{""name"": ""Yellow"", ""value"": ""Yellow""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST07-002.png?250701"", ""alt"": ""Charlotte Anana"", ""localPath"": ""ST07-002.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""-""}]}]",,C,ST07 - Big Mom Pirates
ST07-003,Charlotte Katakuri,CHARACTER,,4,6000,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""Big Mom Pirates"", ""value"": ""Big Mom Pirates""}]",-,"[{""name"": ""Yellow"", ""value"": ""Yellow""}]","[{""url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/ST07-003.png?250701"", ""alt"": ""Charlotte Katakuri"", ""localPath"": ""ST07-003.jpg""}]","[{""type"": ""paragraph"", ""children"": [{""text"": ""[On Play] Look at up to 1 card from the top of your or your opponent's Life cards, and place it at the top or bottom of the Life cards. Then, if you have less Life cards than your opponent, this Character gains [Rush] during this turn.(This card can attack on the turn in which it is played.)""}]}]",,SR,ST07 - Big Mom Pirates
