cardId,name,cardType,life,cost,power,attributes,traits,counter,colors,images,effect_description,trigger_description,has_trigger,trigger_effect,rarity,set
OP09-073,Brook,CHARACTER,,6,22122000,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Straw Hat Crew"", ""value"": ""Straw Hat Crew""}]",1000,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-073.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP09 - Emperors in the New World
OP09-074,Bepo,CHARACTER,,2,1000,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""Minks"", ""value"": ""Minks""}, {""name"": ""Heart Pirates"", ""value"": ""Heart Pirates""}]",2000,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-074.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP09 - Emperors in the New World
OP09-075,"Eustass""Captain""Kid",CHARACTER,,3,,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""Kid Pirates"", ""value"": ""Kid Pirates""}]",-,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""label"": ""default"", ""image_url"": ""[{\""url\"": \""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-075.png?250701\"", \""alt\"": \""Eustass\""Captain\""Kid\"", \""localPath\"": \""OP09-075.jpg\""}]"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP09 - Emperors in the New World
OP09-077,Gum-Gum Lightning,EVENT,,2,6000,[],"[{""name"": ""The Four Emperors"", ""value"": ""The Four Emperors""}, {""name"": ""Straw Hat Crew"", ""value"": ""Straw Hat Crew""}]",-,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-077.png?250701"", ""artist"": """", ""is_default"": true}]",,Add up to 1 DON!! card from your DON!! deck and set it as active.,True,,C,OP09 - Emperors in the New World
OP09-078,Gum-Gum Giant,EVENT,,1,4000,[],"[{""name"": ""The Four Emperors"", ""value"": ""The Four Emperors""}, {""name"": ""Straw Hat Crew"", ""value"": ""Straw Hat Crew""}]",-,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-078.png?250701"", ""artist"": """", ""is_default"": true}, {""label"": ""p1"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-078_p1.png?250701"", ""artist"": """", ""is_default"": false}]",,,False,,C,OP09 - Emperors in the New World
OP09-079,Gum-Gum Jump Rope,EVENT,,2,,[],"[{""name"": ""The Four Emperors"", ""value"": ""The Four Emperors""}, {""name"": ""Straw Hat Crew"", ""value"": ""Straw Hat Crew""}]",-,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-079.png?250701"", ""artist"": """", ""is_default"": true}]",,Add up to 1 DON!! card from your DON!! deck and set it as active.,True,,C,OP09 - Emperors in the New World
OP09-080,Thousand Sunny,STAGE,,1,,[],"[{""name"": ""Straw Hat Crew"", ""value"": ""Straw Hat Crew""}]",-,"[{""name"": ""Purple"", ""value"": ""Purple""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-080.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP09 - Emperors in the New World
OP09-081,Marshall.D.Teach,LEADER,5,,,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""The Four Emperors"", ""value"": ""The Four Emperors""}, {""name"": ""Blackbeard Pirates"", ""value"": ""Blackbeard Pirates""}]",-,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-081.png?250701"", ""artist"": """", ""is_default"": true}, {""label"": ""p1"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-081_p1.png?250701"", ""artist"": """", ""is_default"": false}, {""label"": ""p2"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-081_p2.png?250701"", ""artist"": """", ""is_default"": false}]",,,False,,C,OP09 - Emperors in the New World
OP09-082,Avalo Pizarro,CHARACTER,,4,,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""Blackbeard Pirates"", ""value"": ""Blackbeard Pirates""}]",1000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-082.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP09 - Emperors in the New World
OP09-083,Van Augur,CHARACTER,,5,,"[{""name"": ""Ranged"", ""value"": ""Ranged""}]","[{""name"": ""Blackbeard Pirates"", ""value"": ""Blackbeard Pirates""}]",1000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-083.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP09 - Emperors in the New World
OP09-084,Catarina Devon,CHARACTER,,5,,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""Blackbeard Pirates"", ""value"": ""Blackbeard Pirates""}]",1000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-084.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP09 - Emperors in the New World
OP09-085,Gecko Moria,CHARACTER,,4,,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""Thriller Bark Pirates"", ""value"": ""Thriller Bark Pirates""}]",-,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-085.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP09 - Emperors in the New World
OP09-086,Jesus Burgess,CHARACTER,,4,1000,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""Blackbeard Pirates"", ""value"": ""Blackbeard Pirates""}]",1000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-086.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP09 - Emperors in the New World
OP09-087,Charlotte Pudding,CHARACTER,,2,,"[{""name"": ""Wisdom"", ""value"": ""Wisdom""}]","[{""name"": ""Big Mom Pirates"", ""value"": ""Big Mom Pirates""}]",1000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-087.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP09 - Emperors in the New World
OP09-088,Shiryu,CHARACTER,,3,,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Blackbeard Pirates"", ""value"": ""Blackbeard Pirates""}]",2000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-088.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP09 - Emperors in the New World
OP09-089,Stronger,CHARACTER,,1,,"[{""name"": ""Wisdom"", ""value"": ""Wisdom""}]","[{""name"": ""Animal"", ""value"": ""Animal""}, {""name"": ""Blackbeard Pirates"", ""value"": ""Blackbeard Pirates""}]",2000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-089.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP09 - Emperors in the New World
OP09-090,Doc Q,CHARACTER,,2,,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""Blackbeard Pirates"", ""value"": ""Blackbeard Pirates""}]",1000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-090.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP09 - Emperors in the New World
OP09-091,Vasco Shot,CHARACTER,,2,,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""Blackbeard Pirates"", ""value"": ""Blackbeard Pirates""}]",1000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-091.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP09 - Emperors in the New World
OP09-092,Marshall.D.Teach,CHARACTER,,3,,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Whitebeard Pirates"", ""value"": ""Whitebeard Pirates""}]",1000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-092.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP09 - Emperors in the New World
OP09-093,Marshall.D.Teach,CHARACTER,,10,,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""The Four Emperors"", ""value"": ""The Four Emperors""}, {""name"": ""Blackbeard Pirates"", ""value"": ""Blackbeard Pirates""}]",-,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-093.png?250701"", ""artist"": """", ""is_default"": true}, {""label"": ""p1"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-093_p1.png?250701"", ""artist"": """", ""is_default"": false}, {""label"": ""p2"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-093_p2.png?250701"", ""artist"": """", ""is_default"": false}, {""label"": ""p3"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-093_p3.png?250701"", ""artist"": """", ""is_default"": false}]",,,False,,C,OP09 - Emperors in the New World
OP09-094,Peachbeard,CHARACTER,,3,,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Peachbeard Pirates"", ""value"": ""Peachbeard Pirates""}, {""name"": ""Blackbeard Pirates Allies"", ""value"": ""Blackbeard Pirates Allies""}]",1000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-094.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP09 - Emperors in the New World
OP09-095,Laffitte,CHARACTER,,1,,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""Blackbeard Pirates"", ""value"": ""Blackbeard Pirates""}]",1000,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-095.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP09 - Emperors in the New World
OP09-096,My Era...Begins!!,EVENT,,1,,[],"[{""name"": ""Blackbeard Pirates"", ""value"": ""Blackbeard Pirates""}]",-,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-096.png?250701"", ""artist"": """", ""is_default"": true}]",,Activate this card's [Main] effect.,True,,C,OP09 - Emperors in the New World
OP09-097,Black Vortex,EVENT,,2,22124000,[],"[{""name"": ""Blackbeard Pirates"", ""value"": ""Blackbeard Pirates""}]",-,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-097.png?250701"", ""artist"": """", ""is_default"": true}]",,Negate the effect of up to 1 of your opponent's Leader or Character cards during this turn.,True,,C,OP09 - Emperors in the New World
OP09-098,Black Hole,EVENT,,4,,[],"[{""name"": ""Blackbeard Pirates"", ""value"": ""Blackbeard Pirates""}]",-,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-098.png?250701"", ""artist"": """", ""is_default"": true}]",,Negate the effect of up to 1 of your opponent's Leader or Character cards during this turn.,True,,C,OP09 - Emperors in the New World
OP09-099,Fullalead,STAGE,,1,,[],"[{""name"": ""Blackbeard Pirates"", ""value"": ""Blackbeard Pirates""}]",-,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-099.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP09 - Emperors in the New World
OP09-100,Karasu,CHARACTER,,3,,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""Revolutionary Army"", ""value"": ""Revolutionary Army""}]",1000,"[{""name"": ""Yellow"", ""value"": ""Yellow""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-100.png?250701"", ""artist"": """", ""is_default"": true}]",,"If your Leader has the {Revolutionary Army} type and you and your opponent have a total of 5 or less Life cards, play this card.",True,,C,OP09 - Emperors in the New World
OP09-101,Kuzan,CHARACTER,,4,,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""Navy"", ""value"": ""Navy""}]",1000,"[{""name"": ""Yellow"", ""value"": ""Yellow""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-101.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP09 - Emperors in the New World
OP09-102,Professor Clover,CHARACTER,,1,,"[{""name"": ""Wisdom"", ""value"": ""Wisdom""}]","[{""name"": ""Ohara"", ""value"": ""Ohara""}]",2000,"[{""name"": ""Yellow"", ""value"": ""Yellow""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-102.png?250701"", ""artist"": """", ""is_default"": true}]",,Activate this card's [On Play] effect.,True,,C,OP09 - Emperors in the New World
OP09-103,Koala,CHARACTER,,6,,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""Revolutionary Army"", ""value"": ""Revolutionary Army""}]",-,"[{""name"": ""Yellow"", ""value"": ""Yellow""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-103.png?250701"", ""artist"": """", ""is_default"": true}, {""label"": ""p1"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-103_p1.png?250701"", ""artist"": """", ""is_default"": false}]",,,False,,C,OP09 - Emperors in the New World
OP09-104,Sabo,CHARACTER,,7,,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""Revolutionary Army"", ""value"": ""Revolutionary Army""}]",1000,"[{""name"": ""Yellow"", ""value"": ""Yellow""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-104.png?250701"", ""artist"": """", ""is_default"": true}]",,"If your Leader is multicolored, draw 2 cards.",True,,C,OP09 - Emperors in the New World
OP09-105,Sanji,CHARACTER,,5,,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""Egghead"", ""value"": ""Egghead""}, {""name"": ""Straw Hat Crew"", ""value"": ""Straw Hat Crew""}]",1000,"[{""name"": ""Yellow"", ""value"": ""Yellow""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-105.png?250701"", ""artist"": """", ""is_default"": true}]",,"If your Leader has the {Egghead} type, add up to 1 card from the top of your deck to the top of your Life cards. Then, trash 2 cards from your hand.",True,,C,OP09 - Emperors in the New World
OP09-107,Nico Robin,CHARACTER,,6,,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""Straw Hat Crew"", ""value"": ""Straw Hat Crew""}]",1000,"[{""name"": ""Yellow"", ""value"": ""Yellow""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-107.png?250701"", ""artist"": """", ""is_default"": true}, {""label"": ""p1"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-107_p1.png?250701"", ""artist"": """", ""is_default"": false}]",,Play up to 1 yellow Character card with a cost of 3 or less from your hand.,True,,C,OP09 - Emperors in the New World
OP09-108,Bartholomew Kuma,CHARACTER,,4,,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""The Seven Warlords of the Sea"", ""value"": ""The Seven Warlords of the Sea""}, {""name"": ""Revolutionary Army"", ""value"": ""Revolutionary Army""}]",2000,"[{""name"": ""Yellow"", ""value"": ""Yellow""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-108.png?250701"", ""artist"": """", ""is_default"": true}]",,"If your Leader has the {Revolutionary Army} type and you and your opponent have a total of 5 or less Life cards, play this card.",True,,C,OP09 - Emperors in the New World
OP09-109,Jaguar.D.Saul,CHARACTER,,3,,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""Ohara"", ""value"": ""Ohara""}, {""name"": ""Giant"", ""value"": ""Giant""}, {""name"": ""Navy"", ""value"": ""Navy""}]",-,"[{""name"": ""Yellow"", ""value"": ""Yellow""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-109.png?250701"", ""artist"": """", ""is_default"": true}]",,"If your Leader is [Nico Robin], play this card.",True,,C,OP09 - Emperors in the New World
OP09-110,Pierre,CHARACTER,,2,,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""Animal"", ""value"": ""Animal""}, {""name"": ""Sky Island"", ""value"": ""Sky Island""}]",1000,"[{""name"": ""Yellow"", ""value"": ""Yellow""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-110.png?250701"", ""artist"": """", ""is_default"": true}]",,Play this card.,True,,C,OP09 - Emperors in the New World
OP09-111,Brook,CHARACTER,,5,,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Egghead"", ""value"": ""Egghead""}, {""name"": ""Straw Hat Crew"", ""value"": ""Straw Hat Crew""}]",1000,"[{""name"": ""Yellow"", ""value"": ""Yellow""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-111.png?250701"", ""artist"": """", ""is_default"": true}]",,"If your Leader has the {Egghead} type and your opponent has 6 or more cards in their hand, your opponent trashes 2 cards from their hand.",True,,C,OP09 - Emperors in the New World
OP09-112,Belo Betty,CHARACTER,,3,,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""Revolutionary Army"", ""value"": ""Revolutionary Army""}]",1000,"[{""name"": ""Yellow"", ""value"": ""Yellow""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP09-112.png?250701"", ""artist"": """", ""is_default"": true}]",,"If your Leader has the {Revolutionary Army} type and you and your opponent have a total of 5 or less Life cards, play this card.",True,,C,OP09 - Emperors in the New World
